ts,temperature,dew_point,rel_humidity,wind_dir,wind_speed,visibility,stn_pressure,humidex,wind_chill,notes
2013-02-20D23:00:00.000000000,-6.7,-10.9,72,300,30,24.1,99.71,,-15,Cloudy
2013-02-21D00:00:00.000000000,-7.3,-11.7,71,330,24,24.1,99.73,,-15,Snow Showers
2013-02-21D01:00:00.000000000,-8,-12.5,70,310,33,24.1,99.77,,-17,Snow Showers
2013-02-21D02:00:00.000000000,-8.1,-12.7,69,310,26,24.1,99.82,,-16,Cloudy
2013-02-21D03:00:00.000000000,-9,-13.5,70,320,32,24.1,99.84,,-18,Cloudy
2013-02-21D04:00:00.000000000,-9.8,-14.4,69,320,32,24.1,99.89,,-20,Mostly Cloudy
2013-02-21D05:00:00.000000000,-12.7,-15.7,78,10,20,24.1,100.06,,-21,Mostly Cloudy
2013-02-21D06:00:00.000000000,-13.4,-16.6,77,350,20,24.1,100.14,,-22,Mainly Clear
2013-02-21D07:00:00.000000000,-13.3,-16.3,78,340,20,24.1,100.17,,-22,Mainly Clear
2013-02-21D08:00:00.000000000,-13.1,-16.1,78,350,19,24.1,100.3,,-22,Mainly Clear
2013-02-21D09:00:00.000000000,-12.4,-15.6,77,330,20,24.1,100.37,,-21,Mainly Clear
2013-02-21D10:00:00.000000000,-11,-14.6,75,320,26,24.1,100.46,,-20,Mainly Clear
2013-02-21D11:00:00.000000000,-9.3,-14,69,350,22,24.1,100.43,,-17,Mainly Clear
2013-02-21D12:00:00.000000000,-7.9,-12.8,68,340,32,24.1,100.39,,-17,Mainly Clear
2013-02-21D13:00:00.000000000,-6.7,-11.9,66,350,20,24.1,100.41,,-14,Mainly Clear
2013-02-21D14:00:00.000000000,-5.4,-10.5,67,350,17,24.1,100.39,,-11,Mainly Clear
2013-02-21D15:00:00.000000000,-5.1,-10,68,340,26,24.1,100.45,,-13,Mainly Clear
2013-02-21D16:00:00.000000000,-4.4,-9.9,65,350,13,24.1,100.5,,-9,Mainly Clear
2013-02-21D17:00:00.000000000,-4.9,-9.8,68,10,19,24.1,100.51,,-11,Mainly Clear
2013-02-21D18:00:00.000000000,-6,-9.7,75,350,15,24.1,100.64,,-12,Mainly Clear
2013-02-21D19:00:00.000000000,-6.4,-9.3,80,360,17,24.1,100.77,,-13,Mostly Cloudy
2013-02-21D20:00:00.000000000,-6.7,-9.1,83,10,22,24.1,100.83,,-14,Mostly Cloudy
2013-02-21D21:00:00.000000000,-7.5,-10.2,81,20,22,24.1,100.78,,-15,Mainly Clear
2013-02-21D22:00:00.000000000,-8.2,-11.3,78,10,15,24.1,100.84,,-15,Mainly Clear
2013-02-21D23:00:00.000000000,-8.6,-11.6,79,10,13,24.1,100.77,,-15,Mainly Clear
2013-02-22D00:00:00.000000000,-8.9,-11.9,79,10,13,24.1,100.73,,-15,Clear
2013-02-22D01:00:00.000000000,-9.2,-12,80,10,4,24.1,100.75,,-11,Clear
2013-02-22D02:00:00.000000000,-9.5,-11.9,83,,0,24.1,100.75,,,Mainly Clear
2013-02-22D03:00:00.000000000,-8.9,-11.4,82,20,6,24.1,100.71,,-12,Cloudy
2013-02-22D04:00:00.000000000,-8,-10.6,82,40,11,24.1,100.65,,-13,Cloudy
2013-02-22D05:00:00.000000000,-7.3,-10.1,80,30,9,24.1,100.6,,-12,Cloudy
2013-02-22D06:00:00.000000000,-6.2,-8.8,82,70,7,24.1,100.57,,-10,Cloudy
2013-02-22D07:00:00.000000000,-3.4,-5.8,83,120,20,24.1,100.45,,-10,Cloudy
2013-02-22D08:00:00.000000000,-2.9,-5.3,83,120,24,24.1,100.43,,-10,Cloudy
2013-02-22D09:00:00.000000000,-2.6,-5.1,83,110,22,24.1,100.37,,-9,Cloudy
2013-02-22D10:00:00.000000000,-2.1,-4.7,82,100,22,24.1,100.17,,-8,Cloudy
2013-02-22D11:00:00.000000000,-1.4,-4.5,79,100,26,24.1,100.11,,-8,Cloudy
2013-02-22D12:00:00.000000000,-0.7,-3.7,80,100,30,24.1,99.97,,-7,Cloudy
2013-02-22D13:00:00.000000000,-0.6,-3.6,80,100,33,24.1,99.87,,-8,Cloudy
2013-02-22D14:00:00.000000000,-1.2,-3.5,84,90,26,9.7,99.81,,-8,Snow
2013-02-22D15:00:00.000000000,-0.8,-2.7,87,110,26,4,99.64,,-7,Snow
2013-02-22D16:00:00.000000000,-1.2,-2.8,89,100,22,3.2,99.57,,-7,Snow
2013-02-22D17:00:00.000000000,-1.2,-2.2,93,110,19,2,99.58,,-7,Snow
2013-02-22D18:00:00.000000000,-0.7,-1.5,94,100,24,3.2,99.53,,-7,Snow
2013-02-22D19:00:00.000000000,-0.5,-0.9,97,100,17,2.4,99.52,,-5,"Freezing Rain,Snow"
2013-02-22D20:00:00.000000000,-0.1,-0.5,97,120,19,6.4,99.47,,-5,Snow
2013-02-22D21:00:00.000000000,-0.1,-0.4,98,120,17,6.4,99.44,,-5,"Freezing Drizzle,Snow"
2013-02-22D22:00:00.000000000,0.4,0.2,99,120,11,4.8,99.39,,,"Drizzle,Snow"
2013-02-22D23:00:00.000000000,0.6,0.4,99,130,11,6.4,99.32,,,"Drizzle,Fog"
2013-02-23D00:00:00.000000000,0.9,0.7,99,150,11,3.2,99.3,,,"Drizzle,Fog"
2013-02-23D01:00:00.000000000,1.1,1,99,180,11,6.4,99.25,,,"Drizzle,Fog"
2013-02-23D02:00:00.000000000,1.3,1,98,180,11,11.3,99.24,,,Cloudy
2013-02-23D03:00:00.000000000,1.6,1.1,96,180,9,19.3,99.2,,,Cloudy
2013-02-23D04:00:00.000000000,1.6,1.1,96,170,11,24.1,99.15,,,Cloudy
2013-02-23D05:00:00.000000000,1.5,0.7,94,190,9,24.1,99.16,,,Cloudy
2013-02-23D06:00:00.000000000,1.4,0.4,93,190,15,24.1,99.16,,,Cloudy
2013-02-23D07:00:00.000000000,1.4,-0.5,87,210,13,24.1,99.2,,,Cloudy
2013-02-23D08:00:00.000000000,1.3,-0.5,88,180,6,16.1,99.18,,,Cloudy
2013-02-23D09:00:00.000000000,1.4,0,90,170,6,12.9,99.19,,,Drizzle
2013-02-23D10:00:00.000000000,1.6,0.3,91,180,9,12.9,99.12,,,Drizzle
2013-02-23D11:00:00.000000000,2,0.1,87,190,9,12.9,99.08,,,Drizzle
2013-02-23D12:00:00.000000000,2,0,87,220,15,16.1,99.06,,,Cloudy
2013-02-23D13:00:00.000000000,1.4,-1.8,79,250,20,19.3,99.01,,,Snow Grains
2013-02-23D14:00:00.000000000,1.7,-3.7,67,230,24,24.1,98.98,,,Cloudy
2013-02-23D15:00:00.000000000,0.8,-3.4,73,280,20,24.1,99.01,,,Cloudy
2013-02-23D16:00:00.000000000,0.9,-5.1,64,260,20,24.1,99.01,,,Mostly Cloudy
2013-02-23D17:00:00.000000000,0.6,-4.5,69,270,11,24.1,99.04,,,Mostly Cloudy
2013-02-23D18:00:00.000000000,0.4,-4.5,70,250,13,24.1,99.05,,,Cloudy
2013-02-23D19:00:00.000000000,-0.3,-4.1,75,270,9,24.1,99.11,,-3,Mostly Cloudy
2013-02-23D20:00:00.000000000,-0.6,-3.7,80,250,11,24.1,99.12,,-4,Mostly Cloudy
2013-02-23D21:00:00.000000000,-0.6,-3.8,79,250,15,24.1,99.13,,-5,Mostly Cloudy
2013-02-23D22:00:00.000000000,-2.2,-4.7,83,260,9,24.1,99.06,,-6,Mostly Cloudy
2013-02-23D23:00:00.000000000,-2.5,-4.6,85,250,6,24.1,99.04,,-5,Mostly Cloudy
2013-02-24D00:00:00.000000000,-1.2,-4,81,230,4,19.3,99,,-3,Cloudy
2013-02-24D01:00:00.000000000,-1.4,-4.2,81,240,7,19.3,98.98,,-4,Cloudy
2013-02-24D02:00:00.000000000,-1.5,-4.4,81,230,6,16.1,98.97,,-4,Cloudy
2013-02-24D03:00:00.000000000,-1.6,-4.2,82,260,9,16.1,98.96,,-5,Snow
2013-02-24D04:00:00.000000000,-1.9,-3.7,87,260,7,12.9,98.97,,-5,Snow
2013-02-24D05:00:00.000000000,-2,-3.7,88,260,9,6.4,98.99,,-5,Snow
2013-02-24D06:00:00.000000000,-2.2,-3.2,93,270,9,1.6,99.02,,-6,Snow
2013-02-24D07:00:00.000000000,-2.4,-3.4,93,280,13,1.6,99.05,,-7,Snow
2013-02-24D08:00:00.000000000,-2.5,-3.8,91,270,11,4.8,99.08,,-7,Snow
2013-02-24D09:00:00.000000000,-2.3,-4.5,85,260,13,12.9,99.09,,-7,Cloudy
2013-02-24D10:00:00.000000000,-1.8,-4.7,81,260,17,14.5,99.12,,-7,Cloudy
2013-02-24D11:00:00.000000000,-1.2,-4.8,76,280,22,14.5,99.14,,-7,Cloudy
2013-02-24D12:00:00.000000000,-0.8,-3.6,81,260,19,3.2,99.16,,-6,Snow
2013-02-24D13:00:00.000000000,0.4,-3.5,75,280,26,16.1,99.18,,,Snow
2013-02-24D14:00:00.000000000,0.9,-3.9,70,290,28,24.1,99.18,,,Mostly Cloudy
2013-02-24D15:00:00.000000000,1,-3.6,71,290,32,24.1,99.24,,,Cloudy
2013-02-24D16:00:00.000000000,1.1,-3.7,70,310,28,24.1,99.34,,,Cloudy
2013-02-24D17:00:00.000000000,1.1,-3.8,70,300,24,24.1,99.42,,,Mostly Cloudy
2013-02-24D18:00:00.000000000,0.7,-3.9,71,290,22,24.1,99.51,,,Cloudy
2013-02-24D19:00:00.000000000,0.2,-3.9,74,280,24,24.1,99.6,,,Cloudy
2013-02-24D20:00:00.000000000,-0.1,-4.1,74,290,22,24.1,99.67,,-6,Cloudy
2013-02-24D21:00:00.000000000,0,-4.2,73,280,19,24.1,99.71,,-5,Cloudy
2013-02-24D22:00:00.000000000,-0.3,-3.9,77,270,15,24.1,99.74,,-5,Cloudy
2013-02-24D23:00:00.000000000,-0.2,-3.6,78,270,15,24.1,99.75,,-5,Cloudy
2013-02-25D00:00:00.000000000,-0.3,-3.7,78,280,15,24.1,99.8,,-5,Cloudy
2013-02-25D01:00:00.000000000,0,-4.1,74,290,13,24.1,99.84,,-4,Cloudy
2013-02-25D02:00:00.000000000,-0.3,-3.9,77,290,15,24.1,99.87,,-5,Cloudy
2013-02-25D03:00:00.000000000,-0.6,-3.4,81,280,15,24.1,99.89,,-5,Mostly Cloudy
2013-02-25D04:00:00.000000000,-0.7,-3.3,83,270,13,24.1,99.92,,-5,Mostly Cloudy
2013-02-25D05:00:00.000000000,-0.7,-3.4,82,280,9,24.1,99.96,,-4,Cloudy
2013-02-25D06:00:00.000000000,-0.6,-3.3,82,280,9,24.1,99.98,,-4,Cloudy
2013-02-25D07:00:00.000000000,-0.5,-3.4,81,290,9,24.1,100.01,,-4,Cloudy
2013-02-25D08:00:00.000000000,-0.2,-3.4,79,310,7,19.3,100.06,,-3,Cloudy
2013-02-25D09:00:00.000000000,0.1,-3,80,280,7,19.3,100.14,,,Cloudy
2013-02-25D10:00:00.000000000,0.2,-3,79,280,11,16.1,100.16,,,Snow Grains
2013-02-25D11:00:00.000000000,0.6,-3,77,270,6,19.3,100.17,,,Cloudy
2013-02-25D12:00:00.000000000,1.3,-3.4,71,260,7,19.3,100.19,,,Cloudy
2013-02-25D13:00:00.000000000,1.6,-3.8,67,280,9,24.1,100.19,,,Cloudy
2013-02-25D14:00:00.000000000,1.5,-3.4,70,230,7,24.1,100.18,,,Cloudy
2013-02-25D15:00:00.000000000,1.6,-3.3,70,240,9,24.1,100.12,,,Cloudy
2013-02-25D16:00:00.000000000,1.7,-3.9,66,290,11,24.1,100.14,,,Cloudy
2013-02-25D17:00:00.000000000,1.8,-4.5,63,310,7,24.1,100.12,,,Cloudy
2013-02-25D18:00:00.000000000,1.6,-4.3,65,310,6,24.1,100.15,,,Cloudy
2013-02-25D19:00:00.000000000,1.6,-4.6,63,120,4,24.1,100.17,,,Mostly Cloudy
2013-02-25D20:00:00.000000000,1.4,-3.4,70,140,4,24.1,100.18,,,Mostly Cloudy
2013-02-25D21:00:00.000000000,1.5,-3.5,69,160,4,24.1,100.2,,,Cloudy
2013-02-25D22:00:00.000000000,1.3,-3.4,71,190,4,24.1,100.23,,,Cloudy
2013-02-25D23:00:00.000000000,1.3,-3.3,71,100,4,24.1,100.16,,,Cloudy
2013-02-26D00:00:00.000000000,1.2,-3.1,73,90,6,24.1,100.09,,,Cloudy
2013-02-26D01:00:00.000000000,1.1,-2.5,77,130,4,24.1,100.17,,,Cloudy
2013-02-26D02:00:00.000000000,0.9,-2.3,79,120,6,24.1,100.16,,,Cloudy
2013-02-26D03:00:00.000000000,0.7,-2.3,80,90,7,24.1,100.09,,,Mostly Cloudy
2013-02-26D04:00:00.000000000,-0.2,-3.8,77,90,6,24.1,100.15,,-2,Mainly Clear
2013-02-26D05:00:00.000000000,-1.1,-4.5,78,60,7,24.1,100.1,,-4,Mainly Clear
2013-02-26D06:00:00.000000000,-0.6,-3.2,83,70,11,24.1,100.06,,-4,Clear
2013-02-26D07:00:00.000000000,-0.6,-3.7,80,60,9,24.1,100,,-4,Mainly Clear
2013-02-26D08:00:00.000000000,0.1,-2.8,81,70,13,24.1,99.95,,,Mostly Cloudy
2013-02-26D09:00:00.000000000,1.6,-2,77,90,17,24.1,100,,,Mostly Cloudy
2013-02-26D10:00:00.000000000,2.7,-1.9,72,90,22,24.1,100,,,Mostly Cloudy
2013-02-26D11:00:00.000000000,2.9,-2.7,67,90,28,24.1,99.84,,,Mostly Cloudy
2013-02-26D12:00:00.000000000,3.3,-2.4,66,90,26,24.1,99.74,,,Mostly Cloudy
2013-02-26D13:00:00.000000000,3.1,-1.9,70,90,22,24.1,99.59,,,Mostly Cloudy
2013-02-26D14:00:00.000000000,2.7,-2.3,70,90,28,24.1,99.47,,,Mostly Cloudy
2013-02-26D15:00:00.000000000,2.8,-2.5,68,90,30,24.1,99.39,,,Mostly Cloudy
2013-02-26D16:00:00.000000000,2.9,-2.5,68,90,30,24.1,99.33,,,Mostly Cloudy
2013-02-26D17:00:00.000000000,2.9,-2.7,67,90,32,24.1,99.2,,,Cloudy
2013-02-26D18:00:00.000000000,3.1,-2.3,68,90,37,24.1,99.23,,,Cloudy
2013-02-26D19:00:00.000000000,3.4,-2,68,90,28,19.3,99.2,,,Cloudy
2013-02-26D20:00:00.000000000,2.5,-0.7,79,90,30,16.1,99.12,,,"Rain Showers,Snow Showers"
2013-02-26D21:00:00.000000000,1.8,0.2,89,100,22,12.9,99.09,,,"Rain Showers,Snow Showers"
2013-02-26D22:00:00.000000000,0.7,-0.1,94,90,28,0.8,99.01,,,Moderate Snow
2013-02-26D23:00:00.000000000,0.5,0,96,100,32,1.6,98.87,,,Snow
2013-02-27D00:00:00.000000000,0.7,0.3,97,80,37,6.4,98.65,,,"Rain,Snow"
2013-02-27D01:00:00.000000000,0.9,0.5,97,90,33,12.9,98.63,,,"Rain,Snow"
2013-02-27D02:00:00.000000000,0.5,0.2,98,100,20,1.2,98.66,,,Snow
2013-02-27D03:00:00.000000000,0.6,0.2,97,90,33,4.8,98.55,,,Snow
2013-02-27D04:00:00.000000000,0.7,0.4,98,100,26,6.4,98.4,,,Snow
2013-02-27D05:00:00.000000000,0.9,0.5,97,100,24,9.7,98.36,,,Snow
2013-02-27D06:00:00.000000000,1,0.7,98,90,24,9.7,98.32,,,Snow
2013-02-27D07:00:00.000000000,0.9,0.5,97,90,26,4.8,98.3,,,Snow
2013-02-27D08:00:00.000000000,0.9,0.5,97,110,30,4.8,98.31,,,Snow
2013-02-27D09:00:00.000000000,0.7,0.4,98,90,28,4.8,98.29,,,Snow
2013-02-27D10:00:00.000000000,0.9,0.6,98,90,19,2.4,98.27,,,Snow
2013-02-27D11:00:00.000000000,0.9,0.7,99,100,22,6.4,98.24,,,Snow
2013-02-27D12:00:00.000000000,1.3,1,98,90,15,8,98.23,,,Snow
2013-02-27D13:00:00.000000000,1.4,1.1,98,90,15,8,98.19,,,Snow
2013-02-27D14:00:00.000000000,1.4,1.2,99,90,11,8,98.14,,,Snow
2013-02-27D15:00:00.000000000,1.5,1.3,99,90,13,8,98.14,,,Snow
2013-02-27D16:00:00.000000000,1.2,1,99,90,11,4.8,98.15,,,Snow
2013-02-27D17:00:00.000000000,0.7,0.7,100,70,4,2.4,98.17,,,Snow
2013-02-27D18:00:00.000000000,0.4,0.4,100,40,4,1.6,98.21,,,"Snow,Fog"
2013-02-27D19:00:00.000000000,0.6,0.4,99,100,4,3.2,98.22,,,"Snow,Fog"
2013-02-27D20:00:00.000000000,0.5,0.4,99,110,6,4,98.17,,,"Snow,Fog"
2013-02-27D21:00:00.000000000,0.4,0.4,100,90,6,4.8,98.13,,,Snow
2013-02-27D22:00:00.000000000,0.3,0.3,100,90,4,2.4,98.11,,,Snow
2013-02-27D23:00:00.000000000,0.3,0.3,100,80,4,2,98.08,,,Snow
2013-02-28D00:00:00.000000000,0.2,0.2,100,90,4,2,98.04,,,Snow
2013-02-28D01:00:00.000000000,0.1,0.1,100,,0,2.4,97.99,,,Snow
2013-02-28D02:00:00.000000000,0,-0.1,99,180,4,3.2,97.95,,-1,Snow
2013-02-28D03:00:00.000000000,0,0,100,,0,3.2,97.9,,,Snow
2013-02-28D04:00:00.000000000,0.1,0.1,100,320,4,2.8,97.9,,,Snow
2013-02-28D05:00:00.000000000,0.1,0,99,240,4,8,97.92,,,Snow
2013-02-28D06:00:00.000000000,0.3,0.2,99,270,6,6.4,97.93,,,Snow
2013-02-28D07:00:00.000000000,0.2,-0.1,98,10,7,8,97.97,,,Snow
2013-02-28D08:00:00.000000000,0.3,0,98,310,7,4.8,97.99,,,Snow
2013-02-28D09:00:00.000000000,0.6,0,96,360,13,11.3,98.04,,,Snow
2013-02-28D10:00:00.000000000,0.8,-0.2,93,360,17,19.3,98.07,,,Cloudy
2013-02-28D11:00:00.000000000,1.2,-0.3,90,360,15,24.1,98.1,,,Mostly Cloudy
2013-02-28D12:00:00.000000000,1.3,-0.8,86,360,20,19.3,98.15,,,Snow
2013-02-28D13:00:00.000000000,1.5,-0.5,87,340,19,24.1,98.16,,,Cloudy
2013-02-28D14:00:00.000000000,2,-0.9,81,30,17,24.1,98.19,,,Cloudy
2013-02-28D15:00:00.000000000,2.5,-1.4,75,340,20,24.1,98.23,,,Cloudy
2013-02-28D16:00:00.000000000,2.2,-0.4,83,340,24,24.1,98.3,,,Cloudy
2013-02-28D17:00:00.000000000,1.5,-0.5,87,330,22,24.1,98.38,,,Cloudy
2013-02-28D18:00:00.000000000,1.1,-0.7,88,340,24,12.9,98.48,,,Snow
2013-02-28D19:00:00.000000000,0.8,-1.2,86,340,28,14.5,98.57,,,Snow
2013-02-28D20:00:00.000000000,0.1,-2,86,350,24,16.1,98.67,,,Cloudy
2013-02-28D21:00:00.000000000,0.1,-2.6,82,350,30,24.1,98.71,,,Mostly Cloudy
2013-02-28D22:00:00.000000000,-0.3,-3.3,80,350,32,24.1,98.75,,-7,Mostly Cloudy
2013-02-28D23:00:00.000000000,-0.7,-3.5,81,340,28,24.1,98.79,,-7,Mostly Cloudy
2013-03-01D00:00:00.000000000,-1.3,-4.2,81,350,28,24.1,98.8,,-8,Mostly Cloudy
2013-03-01D01:00:00.000000000,-2.1,-5.3,79,340,33,24.1,98.89,,-10,Mostly Cloudy
2013-03-01D02:00:00.000000000,-2.6,-6.2,76,350,28,24.1,98.92,,-10,Mostly Cloudy
2013-03-01D03:00:00.000000000,-2.7,-6.2,77,340,26,24.1,98.96,,-10,Mostly Cloudy
2013-03-01D04:00:00.000000000,-2.9,-6.1,79,330,28,24.1,98.96,,-10,Mostly Cloudy
2013-03-01D05:00:00.000000000,-2.8,-6.2,77,340,28,24.1,99.01,,-10,Mostly Cloudy
2013-03-01D06:00:00.000000000,-2.9,-6.6,76,350,32,24.1,99.03,,-10,Mostly Cloudy
2013-03-01D07:00:00.000000000,-3.6,-6.8,78,360,35,24.1,99.06,,-12,Cloudy
2013-03-01D08:00:00.000000000,-4.2,-7.5,78,360,30,24.1,99.18,,-12,Mostly Cloudy
2013-03-01D09:00:00.000000000,-4.7,-8.4,75,340,30,24.1,99.25,,-13,Cloudy
2013-03-01D10:00:00.000000000,-5.2,-9,75,350,26,24.1,99.25,,-13,Mostly Cloudy
2013-03-01D11:00:00.000000000,-4.6,-8.8,72,350,22,24.1,99.28,,-11,Mostly Cloudy
2013-03-01D12:00:00.000000000,-3.8,-8.4,70,340,26,24.1,99.3,,-11,Mostly Cloudy
2013-03-01D13:00:00.000000000,-3.4,-8,70,330,28,24.1,99.28,,-11,Mostly Cloudy
2013-03-01D14:00:00.000000000,-3.1,-7.3,73,340,28,24.1,99.25,,-10,Mostly Cloudy
2013-03-01D15:00:00.000000000,-3.3,-7.6,72,340,22,24.1,99.25,,-10,Mostly Cloudy
2013-03-01D16:00:00.000000000,-3.3,-7.4,73,330,28,24.1,99.29,,-11,Mostly Cloudy
2013-03-01D17:00:00.000000000,-3.8,-8.1,72,350,33,24.1,99.28,,-12,Mainly Clear
2013-03-01D18:00:00.000000000,-3.7,-7.8,73,340,26,24.1,99.32,,-11,Mainly Clear
2013-03-01D19:00:00.000000000,-4.3,-8.1,75,340,32,24.1,99.35,,-12,Mainly Clear
2013-03-01D20:00:00.000000000,-4.4,-8.5,73,350,22,24.1,99.38,,-11,Mainly Clear
2013-03-01D21:00:00.000000000,-5,-9,73,350,28,24.1,99.41,,-13,Mostly Cloudy
2013-03-01D22:00:00.000000000,-5.3,-9.1,75,360,26,24.1,99.46,,-13,Mostly Cloudy
2013-03-01D23:00:00.000000000,-5.4,-9.1,75,350,28,24.1,99.46,,-13,Mostly Cloudy
2013-03-02D00:00:00.000000000,-6,-9.5,76,350,19,24.1,99.46,,-13,Mostly Cloudy
2013-03-02D01:00:00.000000000,-6.6,-10.1,76,360,26,24.1,99.46,,-15,Mostly Cloudy
2013-03-02D02:00:00.000000000,-7,-10.4,77,360,20,24.1,99.47,,-14,Cloudy
2013-03-02D03:00:00.000000000,-7.3,-10.6,77,350,19,24.1,99.46,,-14,Cloudy
2013-03-02D04:00:00.000000000,-7.6,-11,77,350,24,24.1,99.44,,-16,Cloudy
2013-03-02D05:00:00.000000000,-8.2,-12.1,73,350,26,24.1,99.41,,-17,Mostly Cloudy
2013-03-02D06:00:00.000000000,-8.2,-11.8,75,350,11,24.1,99.43,,-13,Mostly Cloudy
2013-03-02D07:00:00.000000000,-8.2,-11.9,75,10,19,24.1,99.44,,-15,Mostly Cloudy
2013-03-02D08:00:00.000000000,-7.9,-11.3,77,350,19,24.1,99.45,,-15,Mostly Cloudy
2013-03-02D09:00:00.000000000,-7.3,-10.5,78,360,20,24.1,99.43,,-14,Mostly Cloudy
2013-03-02D10:00:00.000000000,-7.3,-11.1,74,350,26,24.1,99.41,,-15,Cloudy
2013-03-02D11:00:00.000000000,-6.8,-10.6,74,360,20,24.1,99.43,,-14,Cloudy
2013-03-02D12:00:00.000000000,-6.1,-9.9,74,360,19,24.1,99.42,,-13,Cloudy
2013-03-02D13:00:00.000000000,-4.9,-8.6,75,350,20,16.1,99.33,,-11,Snow Showers
2013-03-02D14:00:00.000000000,-4.1,-8.3,73,340,24,24.1,99.27,,-11,Mostly Cloudy
2013-03-02D15:00:00.000000000,-3.7,-8.1,71,330,28,24.1,99.26,,-11,Mostly Cloudy
2013-03-02D16:00:00.000000000,-4,-8.6,70,330,28,24.1,99.25,,-11,Mostly Cloudy
2013-03-02D17:00:00.000000000,-4.6,-8.6,74,330,28,24.1,99.25,,-12,Mostly Cloudy
2013-03-02D18:00:00.000000000,-4.9,-9.1,72,330,26,24.1,99.29,,-12,Mostly Cloudy
2013-03-02D19:00:00.000000000,-4.7,-8.5,75,330,32,24.1,99.32,,-13,Mostly Cloudy
2013-03-02D20:00:00.000000000,-4.7,-8.3,76,340,22,24.1,99.28,,-12,Mostly Cloudy
2013-03-02D21:00:00.000000000,-4.5,-8.1,76,350,26,24.1,99.29,,-12,Mostly Cloudy
2013-03-02D22:00:00.000000000,-4.9,-9.3,71,360,26,24.1,99.28,,-12,Cloudy
2013-03-02D23:00:00.000000000,-5.5,-9.9,71,360,28,24.1,99.25,,-13,Cloudy
2013-03-03D00:00:00.000000000,-5.7,-9.7,73,360,19,24.1,99.24,,-12,Cloudy
2013-03-03D01:00:00.000000000,-5.9,-9.7,74,340,22,24.1,99.23,,-13,Cloudy
2013-03-03D02:00:00.000000000,-6.4,-10.3,74,340,26,24.1,99.23,,-14,Cloudy
2013-03-03D03:00:00.000000000,-7.1,-10.7,75,330,22,24.1,99.2,,-15,Cloudy
2013-03-03D04:00:00.000000000,-7.6,-11.4,74,350,22,24.1,99.19,,-15,Cloudy
2013-03-03D05:00:00.000000000,-7.8,-11.6,74,350,15,19.3,99.18,,-14,Snow Showers
2013-03-03D06:00:00.000000000,-7.9,-11.9,73,350,17,24.1,99.2,,-15,Cloudy
2013-03-03D07:00:00.000000000,-8,-11.9,73,320,20,24.1,99.21,,-15,Cloudy
2013-03-03D08:00:00.000000000,-8.2,-12,74,330,19,24.1,99.27,,-15,Cloudy
2013-03-03D09:00:00.000000000,-8,-11.6,75,340,22,24.1,99.24,,-16,Cloudy
2013-03-03D10:00:00.000000000,-7.4,-11.6,72,340,28,24.1,99.24,,-16,Mostly Cloudy
2013-03-03D11:00:00.000000000,-6.7,-10.6,74,330,24,24.1,99.2,,-14,Mostly Cloudy
2013-03-03D12:00:00.000000000,-5.6,-10.3,69,360,17,24.1,99.17,,-12,Mostly Cloudy
2013-03-03D13:00:00.000000000,-4.8,-9.7,69,360,13,19.3,99.11,,-10,Cloudy
2013-03-03D14:00:00.000000000,-4.7,-8.8,73,340,15,16.1,99.09,,-10,Snow Showers
2013-03-03D15:00:00.000000000,-4.4,-8.7,72,320,15,19.3,99.08,,-10,Snow Showers
2013-03-03D16:00:00.000000000,-4.2,-8.4,72,340,19,24.1,99.11,,-10,Snow Showers
2013-03-03D17:00:00.000000000,-4.4,-8.3,74,320,26,9.7,99.14,,-12,Snow Showers
2013-03-03D18:00:00.000000000,-4.8,-8.9,73,330,26,6.4,99.18,,-12,Snow Showers
2013-03-03D19:00:00.000000000,-5.3,-8.7,77,340,15,16.1,99.24,,-11,Snow Showers
2013-03-03D20:00:00.000000000,-5.7,-8.4,81,330,13,16.1,99.26,,-11,Snow Showers
2013-03-03D21:00:00.000000000,-5.6,-9.5,74,310,17,16.1,99.29,,-12,Snow Showers
2013-03-03D22:00:00.000000000,-5.7,-9.6,74,300,20,16.1,99.29,,-12,Snow Showers
2013-03-03D23:00:00.000000000,-6.1,-9.2,79,300,17,12.9,99.28,,-12,Snow Showers
2013-03-04D00:00:00.000000000,-6,-9.1,79,310,17,16.1,99.27,,-12,Snow Showers
2013-03-04D01:00:00.000000000,-6.1,-9.2,79,300,15,16.1,99.3,,-12,Snow Showers
2013-03-04D02:00:00.000000000,-6.1,-9.4,77,300,15,16.1,99.32,,-12,Snow Showers
2013-03-04D03:00:00.000000000,-6.4,-9.7,77,300,19,16.1,99.36,,-13,Snow Showers
2013-03-04D04:00:00.000000000,-8,-11,79,280,15,24.1,99.39,,-14,Mainly Clear
2013-03-04D05:00:00.000000000,-7.6,-11.1,76,300,15,24.1,99.4,,-14,Mainly Clear
2013-03-04D06:00:00.000000000,-8.1,-11.3,78,290,15,24.1,99.45,,-14,Mainly Clear
2013-03-04D07:00:00.000000000,-8.1,-11.4,77,290,19,24.1,99.49,,-15,Clear
2013-03-04D08:00:00.000000000,-7.3,-11.1,74,290,20,24.1,99.52,,-14,Mainly Clear
2013-03-04D09:00:00.000000000,-6.1,-10.6,70,300,28,24.1,99.52,,-14,Mostly Cloudy
2013-03-04D10:00:00.000000000,-5.6,-10.5,68,290,22,24.1,99.52,,-13,Mostly Cloudy
